U B2 L (R') B2 U B' R2 D B' U,11
U B2 L (R') B2 U B' R2 D B' U',11
U B2 L (R') F' L2 B2 U' F U D,11
U B2 L (R') F' L2 B2 U' F U D',11
U B2 L (R') F' L2 B2 U' F U' D,11
U B2 L (R') F' L2 B2 U' F U' D',11
U B2 L (R') F' L2 B2 U' F' U D,11
U B2 L (R') F' L2 B2 U' F' U D',11
U B2 L (R') F' L2 B2 U' F' U' D,11
U B2 L (R') F' L2 B2 U' F' U' D',11
U B2 L (R') (L2 D' B U2 D' B' U),11
U B2 L (R') (L2 D' B U2 D' B' U'),11
U B2 L (R') D F (D2 B R2 U' F),11
U B2 L (R') D F (D2 B R2 U' F'),11
U B2 L (R') D F' (D2 B R2 U' F'),11
U B2 L (R') D F' (D2 B R2 U' F),11
U B2 L (R') R2 D2 L2 B2 U F (F),11
U B2 L (R') R2 D2 L2 B2 U F (F'),11
U B2 L (R') R2 D2 L2 B2 U F' (F'),11
U B2 L (R') R2 D2 L2 B2 U F' (F),11
U B2 L (R') F U2 R2 B' U F (F),11
U B2 L (R') F U2 R2 B' U F (F'),11
U B2 L (R') F U2 R2 B' U F' (F'),11
U B2 L (R') F U2 R2 B' U F' (F),11
U B2 L (R') F2 R2 D2 L2 U F (F),11
U B2 L (R') F2 R2 D2 L2 U F (F'),11
U B2 L (R') F2 R2 D2 L2 U F' (F'),11
U B2 L (R') F2 R2 D2 L2 U F' (F),11
U B2 L (R') B2 U2 D F (L2 D' B),11
U B2 L (R') B2 U2 D F (L2 D' B'),11
U B2 L (R') B2 U2 D F' (L2 D' B'),11
U B2 L (R') B2 U2 D F' (L2 D' B),11
U B2 L (R') R2 U2 R2 F2 U B (F),11
U B2 L (R') R2 U2 R2 F2 U B (F'),11
U B2 L (R') R2 U2 R2 F2 U B' (F'),11
U B2 L (R') R2 U2 R2 F2 U B' (F),11
U B2 L (R') F D2 L2 F' U B (F),11
U B2 L (R') F D2 L2 F' U B (F'),11
U B2 L (R') F D2 L2 F' U B' (F'),11
U B2 L (R') F D2 L2 F' U B' (F),11
U B2 L (R') F2 U D B2 D' B (F),11
U B2 L (R') F2 U D B2 D' B (F'),11
U B2 L (R') F2 U D B2 D' B' (F'),11
U B2 L (R') F2 U D B2 D' B' (F),11
U B2 L (R') F2 R2 U2 R2 U B (F),11
U B2 L (R') F2 R2 U2 R2 U B (F'),11
U B2 L (R') F2 R2 U2 R2 U B' (F'),11
U B2 L (R') F2 R2 U2 R2 U B' (F),11
U B2 L (R') B (F' R2 U2 F D' F),11
U B2 L (R') B (F' R2 U2 F D' F'),11
U B2 L (R') B' (F' R2 U2 F D' F'),11
U B2 L (R') B' (F' R2 U2 F D' F),11
U B2 L (R') B (B' D2 R2 B D' F),11
U B2 L (R') B (B' D2 R2 B D' F'),11
U B2 L (R') B' (B' D2 R2 B D' F'),11
U B2 L (R') B' (B' D2 R2 B D' F),11
U B2 L (R') B (F' L2 D2 B U' B),11
U B2 L (R') B (F' L2 D2 B U' B'),11
U B2 L (R') B' (F' L2 D2 B U' B'),11
U B2 L (R') B' (F' L2 D2 B U' B),11
U B2 L (R') B (B' U2 L2 F D' B),11
U B2 L (R') B (B' U2 L2 F D' B'),11
U B2 L (R') B' (B' U2 L2 F D' B'),11
U B2 L (R') B' (B' U2 L2 F D' B),11
U B2 L' (R') (L2 D' B U2 D' B' U),11
U B2 L' (R') (L2 D' B U2 D' B' U'),11
U B2 L' (R') R2 B' F2 U (U2 F U),11
U B2 L' (R') R2 B' F2 U (U2 F U'),11
U B2 L' (R') R2 B' F2 U' (U2 F U'),11
U B2 L' (R') R2 B' F2 U' (U2 F U),11
U B2 L' (R') U B D (B' R2 B' U),11
U B2 L' (R') U B D (B' R2 B' U'),11
U B2 L' (R') U B D' (B' R2 B' U'),11
U B2 L' (R') U B D' (B' R2 B' U),11
U B2 L' (R) U B D (B' D2 B' U),11
U B2 L' (R) U B D (B' D2 B' U'),11
U B2 L' (R) U B D' (B' D2 B' U'),11
U B2 L' (R) U B D' (B' D2 B' U),11
B2 U L (R) (D2 B F U' B L2 D),11
B2 U L (R) (D2 B F U' B L2 D'),11
B2 U L (R) D R2 B (U F U' F),11
B2 U L (R) D R2 B (U F U' F'),11
B2 U L (R) D R2 B' (U F U' F'),11
B2 U L (R) D R2 B' (U F U' F),11
B2 U L (R') (F U' R2 F L2 F2 U),11
B2 U L (R') (F U' R2 F L2 F2 U'),11
B2 U L (R') (F U' R2 F R2 B2 D),11
B2 U L (R') (F U' R2 F R2 B2 D'),11
B2 U L (R') (F U' B' F D2 B' D),11
B2 U L (R') (F U' B' F D2 B' D'),11
B2 U L (R') R2 B' U L2 D2 F (F),11
B2 U L (R') R2 B' U L2 D2 F (F'),11
B2 U L (R') R2 B' U L2 D2 F' (F'),11
B2 U L (R') R2 B' U L2 D2 F' (F),11
B2 U L (R') F D2 R2 B D F (F),11
B2 U L (R') F D2 R2 B D F (F'),11
B2 U L (R') F D2 R2 B D F' (F'),11
B2 U L (R') F D2 R2 B D F' (F),11
B2 U L (R') F' D2 R2 B D F (F),11
B2 U L (R') F' D2 R2 B D F (F'),11
B2 U L (R') F' D2 R2 B D F' (F'),11
B2 U L (R') F' D2 R2 B D F' (F),11
B2 U L (R') R2 B' U R2 U2 B (F),11
B2 U L (R') R2 B' U R2 U2 B (F'),11
B2 U L (R') R2 B' U R2 U2 B' (F'),11
B2 U L (R') R2 B' U R2 U2 B' (F),11
B2 U L (R') F U2 L2 F D B (F),11
B2 U L (R') F U2 L2 F D B (F'),11
B2 U L (R') F U2 L2 F D B' (F'),11
B2 U L (R') F U2 L2 F D B' (F),11
B2 U L (R') F' U2 L2 F D B (F),11
B2 U L (R') F' U2 L2 F D B (F'),11
B2 U L (R') F' U2 L2 F D B' (F'),11
B2 U L (R') F' U2 L2 F D B' (F),11
B2 U L (R') B (F' U D2 B' D' B),11
B2 U L (R') B (F' U D2 B' D' B'),11
B2 U L (R') B' (F' U D2 B' D' B'),11
B2 U L (R') B' (F' U D2 B' D' B),11
B2 U L (R') F' U F D (B' F2 U),11
B2 U L (R') F' U F D (B' F2 U'),11
B2 U L (R') F' U F D' (B' F2 U'),11
B2 U L (R') F' U F D' (B' F2 U),11
B2 U L' (R') (F U' R2 F L2 F2 U),11
B2 U L' (R') (F U' R2 F L2 F2 U'),11
B2 U L' (R') (F U' R2 F R2 B2 D),11
B2 U L' (R') (F U' R2 F R2 B2 D'),11
B2 U L' (R') (F U' B' F D2 B' D),11
B2 U L' (R') (F U' B' F D2 B' D'),11
B2 U L' (R') D2 F' D' F (U2 D2 B),11
B2 U L' (R') D2 F' D' F (U2 D2 B'),11
B2 U L' (R') D2 F' D' F' (U2 D2 B'),11
B2 U L' (R') D2 F' D' F' (U2 D2 B),11
B2 U L' (R) (D2 B F U' B L2 D),11
B2 U L' (R) (D2 B F U' B L2 D'),11
B2 U L' (R) B D2 F (F U' L2 B),11
B2 U L' (R) B D2 F (F U' L2 B'),11
B2 U L' (R) B D2 F' (F U' L2 B'),11
B2 U L' (R) B D2 F' (F U' L2 B),11
B2 U L' (R) D R2 B (B2 F U' F),11
B2 U L' (R) D R2 B (B2 F U' F'),11
B2 U L' (R) D R2 B' (B2 F U' F'),11
B2 U L' (R) D R2 B' (B2 F U' F),11
B2 U L' (R) F L2 B (F U' L2 B),11
B2 U L' (R) F L2 B (F U' L2 B'),11
B2 U L' (R) F L2 B' (F U' L2 B'),11
B2 U L' (R) F L2 B' (F U' L2 B),11
D L' B L2 F U (D L' D' L' U),11
D L' B L2 F U (D L' D' L' U'),11
D L' B L2 F U' (D L' D' L' U'),11
D L' B L2 F U' (D L' D' L' U),11
D L' B L2 F U (D' L' D' L' U),11
D L' B L2 F U (D' L' D' L' U'),11
D L' B L2 F U' (D' L' D' L' U'),11
D L' B L2 F U' (D' L' D' L' U),11
D L' B L2 F' R2 U' L' U L D,11
D L' B L2 F' R2 U' L' U L D',11
D' L' B L2 F U2 B2 R (L B2 R),11
D' L' B L2 F U2 B2 R (L B2 R'),11
D' L' B L2 F U2 B2 R' (L B2 R'),11
D' L' B L2 F U2 B2 R' (L B2 R),11
D' L' B L2 F U2 B2 R (R D2 L),11
D' L' B L2 F U2 B2 R (R D2 L'),11
D' L' B L2 F U2 B2 R' (R D2 L'),11
D' L' B L2 F U2 B2 R' (R D2 L),11
D' L' B L2 F D2 F2 L (L B2 R),11
D' L' B L2 F D2 F2 L (L B2 R'),11
D' L' B L2 F D2 F2 L' (L B2 R'),11
D' L' B L2 F D2 F2 L' (L B2 R),11
D' L' B L2 F D2 F2 L (R D2 L),11
D' L' B L2 F D2 F2 L (R D2 L'),11
D' L' B L2 F D2 F2 L' (R D2 L'),11
D' L' B L2 F D2 F2 L' (R D2 L),11
B' D B L F L F2 D' L U R,11
B' D B L F L F2 D' L U R',11
B' D B L F R' B2 R (L U' R),11
B' D B L F R' B2 R (L U' R'),11
B' D B L F R' B2 R' (L U' R'),11
B' D B L F R' B2 R' (L U' R),11
B' D B L F L' D2 L (L U' R),11
B' D B L F L' D2 L (L U' R'),11
B' D B L F L' D2 L' (L U' R'),11
B' D B L F L' D2 L' (L U' R),11
B' D B L F' D' B2 D' R2 L D,11
B' D B L F' D' B2 D' R2 L D',11
D L' F U2 B' U' R (U2 L F2 R),11
D L' F U2 B' U' R (U2 L F2 R'),11
D L' F U2 B' U' R' (U2 L F2 R'),11
D L' F U2 B' U' R' (U2 L F2 R),11
D L' F U2 B' U' R (U2 R U2 L),11
D L' F U2 B' U' R (U2 R U2 L'),11
D L' F U2 B' U' R' (U2 R U2 L'),11
D L' F U2 B' U' R' (U2 R U2 L),11
D' F U L' B L (L2 U2 L' U R),11
D' F U L' B L (L2 U2 L' U R'),11
D' F U L' B L' (L2 U2 L' U R'),11
D' F U L' B L' (L2 U2 L' U R),11
D' F U L' B L (L2 D2 R' U L),11
D' F U L' B L (L2 D2 R' U L'),11
D' F U L' B L' (L2 D2 R' U L'),11
D' F U L' B L' (L2 D2 R' U L),11
D' F U L' B L (B2 R' L2 U L),11
D' F U L' B L (B2 R' L2 U L'),11
D' F U L' B L' (B2 R' L2 U L'),11
D' F U L' B L' (B2 R' L2 U L),11
D' F U L' B' B2 L (R' L2 U L),11
D' F U L' B' B2 L (R' L2 U L'),11
D' F U L' B' B2 L' (R' L2 U L'),11
D' F U L' B' B2 L' (R' L2 U L),11
B' L' D F B' L B2 U R L (L),11
B' L' D F B' L B2 U R L (L'),11
B' L' D F B' L B2 U R L' (L'),11
B' L' D F B' L B2 U R L' (L),11
B' L' D F B' L B2 U R' L (L),11
B' L' D F B' L B2 U R' L (L'),11
B' L' D F B' L B2 U R' L' (L),11
B' L' D F B' L B2 U R' L' (L'),11
B' L' D F B' L B2 U' R L (L),11
B' L' D F B' L B2 U' R L (L'),11
B' L' D F B' L B2 U' R L' (L'),11
B' L' D F B' L B2 U' R L' (L),11
B' L' D F B' L B2 U' R' L (L),11
B' L' D F B' L B2 U' R' L (L'),11
B' L' D F B' L B2 U' R' L' (L),11
B' L' D F B' L B2 U' R' L' (L'),11
B' L' D F B' L B2 D (R U D),11
B' L' D F B' L B2 D (R U D'),11
B' L' D F B' L B2 D' (R U D'),11
B' L' D F B' L B2 D' (R U D),11
B' L' D F B' L B2 D (R U' D),11
B' L' D F B' L B2 D (R U' D'),11
B' L' D F B' L B2 D' (R U' D),11
B' L' D F B' L B2 D' (R U' D'),11
B' L' D F B' L B2 D (R' U D),11
B' L' D F B' L B2 D (R' U D'),11
B' L' D F B' L B2 D' (R' U D'),11
B' L' D F B' L B2 D' (R' U D),11
B' L' D F B' L B2 D (R' U' D),11
B' L' D F B' L B2 D (R' U' D'),11
B' L' D F B' L B2 D' (R' U' D),11
B' L' D F B' L B2 D' (R' U' D'),11
B' L' D' F' B R F2 U R L (L),11
B' L' D' F' B R F2 U R L (L'),11
B' L' D' F' B R F2 U R L' (L'),11
B' L' D' F' B R F2 U R L' (L),11
B' L' D' F' B R F2 U R' L (L),11
B' L' D' F' B R F2 U R' L (L'),11
B' L' D' F' B R F2 U R' L' (L),11
B' L' D' F' B R F2 U R' L' (L'),11
B' L' D' F' B R F2 U' R L (L),11
B' L' D' F' B R F2 U' R L (L'),11
B' L' D' F' B R F2 U' R L' (L'),11
B' L' D' F' B R F2 U' R L' (L),11
B' L' D' F' B R F2 U' R' L (L),11
B' L' D' F' B R F2 U' R' L (L'),11
B' L' D' F' B R F2 U' R' L' (L),11
B' L' D' F' B R F2 U' R' L' (L'),11
B' L' D' F' B L' U (L F2 R U),11
B' L' D' F' B L' U (L F2 R U'),11
B' L' D' F' B L' U' (L F2 R U'),11
B' L' D' F' B L' U' (L F2 R U),11
B' L' D' F' B R F2 D (R U D),11
B' L' D' F' B R F2 D (R U D'),11
B' L' D' F' B R F2 D' (R U D'),11
B' L' D' F' B R F2 D' (R U D),11
B' L' D' F' B R F2 D (R U' D),11
B' L' D' F' B R F2 D (R U' D'),11
B' L' D' F' B R F2 D' (R U' D),11
B' L' D' F' B R F2 D' (R U' D'),11
B' L' D' F' B R F2 D (R' U D),11
B' L' D' F' B R F2 D (R' U D'),11
B' L' D' F' B R F2 D' (R' U D'),11
B' L' D' F' B R F2 D' (R' U D),11
B' L' D' F' B R F2 D (R' U' D),11
B' L' D' F' B R F2 D (R' U' D'),11
B' L' D' F' B R F2 D' (R' U' D),11
B' L' D' F' B R F2 D' (R' U' D'),11
U R2 L' B R' F' U' D' L2 F D,11
U R2 L' B R' F' U' D' L2 F D',11
U' D2 L F' R U2 B U (U' F' D),11
U' D2 L F' R U2 B U (U' F' D'),11
U' D2 L F' R U2 B U' (U' F' D'),11
U' D2 L F' R U2 B U' (U' F' D),11
U' R2 L B R D B2 F' U' B' U,11
U' R2 L B R D B2 F' U' B' U',11
U' R2 L B R D' B2 F' U' B' U,11
U' R2 L B R D' B2 F' U' B' U',11
U' R2 L B R D (F2 U2 D' F D),11
U' R2 L B R D (F2 U2 D' F D'),11
U' R2 L B R D' (F2 U2 D' F D'),11
U' R2 L B R D' (F2 U2 D' F D),11
U' R2 L' B R B F D (U' F' D),11
U' R2 L' B R B F D (U' F' D'),11
U' R2 L' B R B F D' (U' F' D'),11
U' R2 L' B R B F D' (U' F' D),11
U' L D' F' R' F (R2 B2 R2 U' F),11
U' L D' F' R' F (R2 B2 R2 U' F'),11
U' L D' F' R' F' (R2 B2 R2 U' F'),11
U' L D' F' R' F' (R2 B2 R2 U' F),11
U' L D' F' R' F (B2 R2 B2 U' F),11
U' L D' F' R' F (B2 R2 B2 U' F'),11
U' L D' F' R' F' (B2 R2 B2 U' F'),11
U' L D' F' R' F' (B2 R2 B2 U' F),11
U' L D' F' R' B' D2 F (B U2 F),11
U' L D' F' R' B' D2 F (B U2 F'),11
U' L D' F' R' B' D2 F' (B U2 F'),11
U' L D' F' R' B' D2 F' (B U2 F),11
U' L D' F' R' B' D2 F (F R2 B),11
U' L D' F' R' B' D2 F (F R2 B'),11
U' L D' F' R' B' D2 F' (F R2 B'),11
U' L D' F' R' B' D2 F' (F R2 B),11
U' L D' F' R' F' R2 B (B U2 F),11
U' L D' F' R' F' R2 B (B U2 F'),11
U' L D' F' R' F' R2 B' (B U2 F'),11
U' L D' F' R' F' R2 B' (B U2 F),11
U' L D' F' R' F' R2 B (F R2 B),11
U' L D' F' R' F' R2 B (F R2 B'),11
U' L D' F' R' F' R2 B' (F R2 B'),11
U' L D' F' R' F' R2 B' (F R2 B),11
U' L D' F' R' B (U2 R2 B D2 F),11
U' L D' F' R' B (U2 R2 B D2 F'),11
U' L D' F' R' B' (U2 R2 B D2 F'),11
U' L D' F' R' B' (U2 R2 B D2 F),11
U' L D' F' R' B (U2 R2 F L2 B),11
U' L D' F' R' B (U2 R2 F L2 B'),11
U' L D' F' R' B' (U2 R2 F L2 B'),11
U' L D' F' R' B' (U2 R2 F L2 B),11
U' L' D' F' R U2 B2 U' B (U2 F),11
U' L' D' F' R U2 B2 U' B (U2 F'),11
U' L' D' F' R U2 B2 U' B' (U2 F'),11
U' L' D' F' R U2 B2 U' B' (U2 F),11
D2 F U R L F2 D' B' F L2 U,11
D2 F U R L F2 D' B' F L2 U',11
D2 F U R L B F U' D B U,11
D2 F U R L B F U' D B U',11
D2 F U R L F2 D' B F' R2 D,11
D2 F U R L F2 D' B F' R2 D',11
D2 F U R' L F2 D' L2 B F U,11
D2 F U R' L F2 D' L2 B F U',11
D2 F U R' L F2 D' R2 B F D,11
D2 F U R' L F2 D' R2 B F D',11
D2 F U R' L' F D B' D' B2 U,11
D2 F U R' L' F D B' D' B2 U',11
D2 F U R' L' B2 U R2 B' F U,11
D2 F U R' L' B2 U R2 B' F U',11
D2 F U R' L' F D B' U' L2 D,11
D2 F U R' L' F D B' U' L2 D',11
D2 F U R' L' B2 U L2 B F' D,11
D2 F U R' L' B2 U L2 B F' D',11
D2 F U' R L R2 D' L2 B F U,11
D2 F U' R L R2 D' L2 B F U',11
D2 F U' R L R2 D' R2 B F D,11
D2 F U' R L R2 D' R2 B F D',11
D2 F U' R' L D' L2 U2 B F U,11
D2 F U' R' L D' L2 U2 B F U',11
D2 F U' R' L D' L2 D2 B F U,11
D2 F U' R' L D' L2 D2 B F U',11
D2 F U' R' L D' F L2 B F U,11
D2 F U' R' L D' F L2 B F U',11
D2 F U' R' L D' F2 L2 B F U,11
D2 F U' R' L D' F2 L2 B F U',11
D2 F U' R' L D' F' L2 B F U,11
D2 F U' R' L D' F' L2 B F U',11
D2 F U' R' L D' B2 L2 B F U,11
D2 F U' R' L D' B2 L2 B F U',11
D2 F U' R' L D' R2 U2 B F D,11
D2 F U' R' L D' R2 U2 B F D',11
D2 F U' R' L D' R2 D2 B F D,11
D2 F U' R' L D' R2 D2 B F D',11
D2 F U' R' L D' F R2 B F D,11
D2 F U' R' L D' F R2 B F D',11
D2 F U' R' L D' F2 R2 B F D,11
D2 F U' R' L D' F2 R2 B F D',11
D2 F U' R' L D' F' R2 B F D,11
D2 F U' R' L D' F' R2 B F D',11
D2 F U' R' L D' B2 R2 B F D,11
D2 F U' R' L D' B2 R2 B F D',11
D2 F U' R' L' L2 D' L2 B F U,11
D2 F U' R' L' L2 D' L2 B F U',11
D2 F U' R' L' L2 D' R2 B F D,11
D2 F U' R' L' L2 D' R2 B F D',11
R' B' U R L (F' R2 F D' F' U),11
R' B' U R L (F' R2 F D' F' U'),11
R' B' U R L (B' D2 B D' F' U),11
R' B' U R L (B' D2 B D' F' U'),11
R' B' U R L D (B F U2 B U),11
R' B' U R L D (B F U2 B U'),11
R' B' U R L D' (B F U2 B U'),11
R' B' U R L D' (B F U2 B U),11
R' B' U R L' (F' R2 F D' F' U),11
R' B' U R L' (F' R2 F D' F' U'),11
R' B' U R L' (B' D2 B D' F' U),11
R' B' U R L' (B' D2 B D' F' U'),11
R' B' U R' L (F' R2 F D' F' U),11
R' B' U R' L (F' R2 F D' F' U'),11
R' B' U R' L (B' D2 B D' F' U),11
R' B' U R' L (B' D2 B D' F' U'),11
R' B' U R' L' (F' R2 F D' F' U),11
R' B' U R' L' (F' R2 F D' F' U'),11
R' B' U R' L' (B' D2 B D' F' U),11
R' B' U R' L' (B' D2 B D' F' U'),11
R' B' U' R L U2 D F D2 B' U,11
R' B' U' R L U2 D F D2 B' U',11
R' B' U' R L (F' R2 F D' F' U),11
R' B' U' R L (F' R2 F D' F' U'),11
R' B' U' R L (B' D2 B D' F' U),11
R' B' U' R L (B' D2 B D' F' U'),11
R' B' U' R L D (B F U2 B U),11
R' B' U' R L D (B F U2 B U'),11
R' B' U' R L D' (B F U2 B U'),11
R' B' U' R L D' (B F U2 B U),11
R' B' U' R L' (F' R2 F D' F' U),11
R' B' U' R L' (F' R2 F D' F' U'),11
R' B' U' R L' (B' D2 B D' F' U),11
R' B' U' R L' (B' D2 B D' F' U'),11
R' B' U' R' L (F' R2 F D' F' U),11
R' B' U' R' L (F' R2 F D' F' U'),11
R' B' U' R' L (B' D2 B D' F' U),11
R' B' U' R' L (B' D2 B D' F' U'),11
R' B' U' R' L' (F' R2 F D' F' U),11
R' B' U' R' L' (F' R2 F D' F' U'),11
R' B' U' R' L' (B' D2 B D' F' U),11
R' B' U' R' L' (B' D2 B D' F' U'),11
(F U' R L2 F) R2 D2 F2 U B2 R,11
(F U' R L2 F) R2 D2 F2 U B2 R',11
(F U' R L2 F) (U R2 B2 L' F2 U),11
(F U' R L2 F) (U R2 B2 L' F2 U'),11
(F U' R L2 F') R2 D2 F2 U B2 R,11
(F U' R L2 F') R2 D2 F2 U B2 R',11
(F R L U' F) B2 D (R D' R' D),11
(F R L U' F) B2 D (R D' R' D'),11
(F R L U' F) B2 D' (R D' R' D'),11
(F R L U' F) B2 D' (R D' R' D),11
(F L U' R F') D' B2 L (U D2 R),11
(F L U' R F') D' B2 L (U D2 R'),11
(F L U' R F') D' B2 L' (U D2 R'),11
(F L U' R F') D' B2 L' (U D2 R),11
(R F B' U B) (D2 B2 R U2 D' R),11
(R F B' U B) (D2 B2 R U2 D' R'),11
(R F B' U B) (U2 F2 L U2 D' L),11
(R F B' U B) (U2 F2 L U2 D' L'),11
(R F B' U B') (R' U' D' L2 U' R),11
(R F B' U B') (R' U' D' L2 U' R'),11
(R F B' U B') (D R2 L U R' U),11
(R F B' U B') (D R2 L U R' U'),11
(R F B' U B') (D' R2 L U R' U),11
(R F B' U B') (D' R2 L U R' U'),11
(R F B' U B') D R' U2 R (D' R),11
(R F B' U B') D R' U2 R (D' R'),11
(R F B' U B') D R' U2 R' (D' R'),11
(R F B' U B') D R' U2 R' (D' R),11
(R F B' U B') D L' B2 L (D' R),11
(R F B' U B') D L' B2 L (D' R'),11
(R F B' U B') D L' B2 L' (D' R'),11
(R F B' U B') D L' B2 L' (D' R),11
(R' F U D2 B) U L (U R' U R),11
